rank,shortname,url,length_chars,words,difficulty,name
4180,kebabpizza,https://open.kattis.com/problems/kebabpizza,2241,416,7.4,Kebab Pizza
4181,winningstreak,https://open.kattis.com/problems/winningstreak,2241,430,6.6,Winning Streak
4182,bundles,https://open.kattis.com/problems/bundles,2243,436,6.2,Bundles of Joy
4183,circuitdesign,https://open.kattis.com/problems/circuitdesign,2243,404,6.7,Circuit Board Design
4184,babynames,https://open.kattis.com/problems/babynames,2245,383,5.3,Baby Names
4185,lockout,https://open.kattis.com/problems/lockout,2245,411,4.4,Lockout
4186,guidgenerator,https://open.kattis.com/problems/guidgenerator,2246,433,6.0,GUID Generator
4187,reiknivel,https://open.kattis.com/problems/reiknivel,2247,432,5.3 - 7.8,Calculator
4188,klifrauppstigann,https://open.kattis.com/problems/klifrauppstigann,2248,404,7.7,Climbing the Ladder
4189,condorcet,https://open.kattis.com/problems/condorcet,2248,414,8.5,Condorcet
4190,volim,https://open.kattis.com/problems/volim,2248,408,1.6,Volim
4191,punctualchefs,https://open.kattis.com/problems/punctualchefs,2249,434,3.9,Punctual Chefs
4192,swapspace,https://open.kattis.com/problems/swapspace,2249,432,4.5,Swap Space
4193,rainfall,https://open.kattis.com/problems/rainfall,2250,422,8.2,Rainfall
4194,jigsawpuzzle,https://open.kattis.com/problems/jigsawpuzzle,2250,382,7.9,jigsawpuzzle
4195,managingpackaging,https://open.kattis.com/problems/managingpackaging,2252,380,4.1,Managing Packaging
4196,jauntthroughthegarden,https://open.kattis.com/problems/jauntthroughthegarden,2253,438,6.2,Jaunt Through the Garden
4197,probedroids,https://open.kattis.com/problems/probedroids,2253,425,9.0,Probe Droids
4198,blokovi,https://open.kattis.com/problems/blokovi,2254,400,7.1,Blokovi
4199,pickleclicker,https://open.kattis.com/problems/pickleclicker,2254,420,2.5 - 7.7,Pickle Clicker
4200,toy,https://open.kattis.com/problems/toy,2255,415,8.0,Construction Toy
4201,areyoulistening,https://open.kattis.com/problems/areyoulistening,2257,395,2.9,Are You Listening?
4202,evenoddgame,https://open.kattis.com/problems/evenoddgame,2258,460,5.2,Even Odd Game
4203,classscheduling,https://open.kattis.com/problems/classscheduling,2259,424,6.3,Class Scheduling
4204,farmingmars,https://open.kattis.com/problems/farmingmars,2259,400,5.7,Farming Mars
4205,manhattaninterference,https://open.kattis.com/problems/manhattaninterference,2259,395,8.8,Manhattan Interference
4206,mountainbiketrail,https://open.kattis.com/problems/mountainbiketrail,2259,426,5.6,Mountain Bike Trail
4207,chuck,https://open.kattis.com/problems/chuck,2260,506,6.8,Chuck
4208,fairdivisions,https://open.kattis.com/problems/fairdivisions,2260,404,7.8,Fair Divisions
4209,kralj,https://open.kattis.com/problems/kralj,2260,422,6.2,Kralj
4210,powergrid,https://open.kattis.com/problems/powergrid,2260,411,6.0 - 9.0,Power Grid
4211,boiacronym,https://open.kattis.com/problems/boiacronym,2261,430,4.6 - 6.0,BOI acronym
4212,gowithflow,https://open.kattis.com/problems/gowithflow,2261,431,4.5,Go with the Flow
4213,kingdomoforbs,https://open.kattis.com/problems/kingdomoforbs,2262,430,7.0,Kingdom of Orbs
4214,laundry,https://open.kattis.com/problems/laundry,2262,422,6.2,Laundry
4215,pinnedfiles,https://open.kattis.com/problems/pinnedfiles,2262,408,6.6,Pinned Files
4216,simonsays,https://open.kattis.com/problems/simonsays,2262,399,1.5,Simon Says
4217,bridgeautomation,https://open.kattis.com/problems/bridgeautomation,2263,416,5.7,Bridge Automation
4218,dailyplaylist,https://open.kattis.com/problems/dailyplaylist,2263,414,2.6,Daily Playlist
4219,destinationunknown,https://open.kattis.com/problems/destinationunknown,2264,426,3.7,Destination Unknown
4220,factorytable,https://open.kattis.com/problems/factorytable,2264,458,5.7,Factory Table
4221,bubblebubblesort,https://open.kattis.com/problems/bubblebubblesort,2265,409,4.0,Bubble-bubble Sort
4222,binaryvoting,https://open.kattis.com/problems/binaryvoting,2266,405,4.3,Binary Voting
4223,hurricanemaplesyrup,https://open.kattis.com/problems/hurricanemaplesyrup,2266,416,6.2,Hurricane Maple Syrup
4224,battlebots,https://open.kattis.com/problems/battlebots,2267,423,3.7,Battle Bots
4225,christmasgifts,https://open.kattis.com/problems/christmasgifts,2268,429,3.7 - 5.8,Christmas Gifts
4226,kwalks,https://open.kattis.com/problems/kwalks,2269,414,6.4,K-Walks
4227,logo2,https://open.kattis.com/problems/logo2,2269,412,5.3,Logo 2
4228,offworldrecords,https://open.kattis.com/problems/offworldrecords,2269,388,1.5,Off-World Records
4229,chromiumshipping,https://open.kattis.com/problems/chromiumshipping,2270,390,8.5,Chromium Shipping
4230,foodreplicator,https://open.kattis.com/problems/foodreplicator,2270,413,8.0,Food Replicator
4231,san,https://open.kattis.com/problems/san,2270,440,7.2,San
4232,geneticreconstruction,https://open.kattis.com/problems/geneticreconstruction,2271,432,8.5,Genetic Reconstruction
4233,pipe,https://open.kattis.com/problems/pipe,2271,410,7.5,Pipe Stream
4234,decorativedominoes,https://open.kattis.com/problems/decorativedominoes,2272,405,6.5,Decorative Dominoes
4235,forestforthetrees2,https://open.kattis.com/problems/forestforthetrees2,2272,407,7.7,Forest for the Trees
4236,difficult,https://open.kattis.com/problems/difficult,2272,394,5.9,Measuring Problem Difficulty
4237,amongourselves,https://open.kattis.com/problems/amongourselves,2273,409,5.5,Among Ourselves
4238,colourful,https://open.kattis.com/problems/colourful,2273,429,6.1,Colourful Graph
4239,golvyta,https://open.kattis.com/problems/golvyta,2273,439,3.4 - 5.1,Floor Area
4240,dogs,https://open.kattis.com/problems/dogs,2273,415,5.2,Keeping the Dogs Apart
4241,erfittdaemi,https://open.kattis.com/problems/erfittdaemi,2274,409,6.0,Erfitt dæmi
4242,steganography,https://open.kattis.com/problems/steganography,2274,385,4.9,Steganography
4243,urbandesign,https://open.kattis.com/problems/urbandesign,2274,405,3.8,Urban Design
4244,letsmeet,https://open.kattis.com/problems/letsmeet,2275,416,7.8,Let's Meet
4245,cardcountingclub,https://open.kattis.com/problems/cardcountingclub,2276,438,5.2,Card Counting Club
4246,firingphaser,https://open.kattis.com/problems/firingphaser,2276,437,9.0,Firing the Phaser
4247,monstergo,https://open.kattis.com/problems/monstergo,2276,441,1.1 - 7.0,Monster-Go
4248,batchgcd,https://open.kattis.com/problems/batchgcd,2277,423,7.7,Batch GCD
4249,brexitnegotiations,https://open.kattis.com/problems/brexitnegotiations,2277,413,5.4,Brexit Negotiations
4250,personalitytest,https://open.kattis.com/problems/personalitytest,2277,450,1.6,Personality Test
4251,princeandprincess,https://open.kattis.com/problems/princeandprincess,2277,409,4.5,Prince and Princess
4252,eligibility,https://open.kattis.com/problems/eligibility,2278,393,1.5,Eligibility
4253,islandtour,https://open.kattis.com/problems/islandtour,2278,413,5.3,Island Tour
4254,colorcodedmessages,https://open.kattis.com/problems/colorcodedmessages,2279,442,2.3,Color-Coded Messages
4255,maptiles,https://open.kattis.com/problems/maptiles,2279,415,8.4,Map Tiles
4256,nop,https://open.kattis.com/problems/nop,2279,394,1.9,NOP
4257,cliques,https://open.kattis.com/problems/cliques,2281,409,5.3,Cliques
4258,odds,https://open.kattis.com/problems/odds,2281,480,2.2,Odds of Mia
4259,rhythmflow,https://open.kattis.com/problems/rhythmflow,2281,403,4.6,Rhythm Flow
4260,antimatterrain,https://open.kattis.com/problems/antimatterrain,2282,410,7.2,Antimatter Rain
4261,crashingrobots,https://open.kattis.com/problems/crashingrobots,2282,434,3.1,Crashing Robots
4262,lostisclosetolose,https://open.kattis.com/problems/lostisclosetolose,2282,395,5.6,Lost is Close to Lose
4263,snowwayout,https://open.kattis.com/problems/snowwayout,2282,409,6.9,Snow Way Out
4264,ummcode,https://open.kattis.com/problems/ummcode,2282,393,3.2,Umm Code
4265,guessingprimes,https://open.kattis.com/problems/guessingprimes,2283,413,7.3,Guessing Primes
4266,set,https://open.kattis.com/problems/set,2283,410,1.8,Set!
4267,evacuation,https://open.kattis.com/problems/evacuation,2284,413,5.7,Evacuation
4268,husatengingar,https://open.kattis.com/problems/husatengingar,2284,426,6.7,Húsatengingar
4269,lindenmayorsystem,https://open.kattis.com/problems/lindenmayorsystem,2284,424,2.1,Linden Mayor System
4270,threedprinter,https://open.kattis.com/problems/threedprinter,2285,412,7.3,3D Printer
4271,demandforcycling,https://open.kattis.com/problems/demandforcycling,2285,399,4.0,Demand for Cycling
4272,infiltration2,https://open.kattis.com/problems/infiltration2,2286,424,7.5,Infiltration
4273,baas,https://open.kattis.com/problems/baas,2287,412,4.7,BAAS
4274,daringdont,https://open.kattis.com/problems/daringdont,2287,442,8.1,Daring Don't
4275,splitmedian,https://open.kattis.com/problems/splitmedian,2288,439,3.1 - 9.3,Split Median
4276,tolvuihlutir,https://open.kattis.com/problems/tolvuihlutir,2289,431,1.7 - 5.8,Tölvuíhlutir
4277,han,https://open.kattis.com/problems/han,2290,420,5.1,Han
4278,leftandright,https://open.kattis.com/problems/leftandright,2290,428,2.9,Left and Right
4279,snake,https://open.kattis.com/problems/snake,2290,473,7.4,Snake
4280,ada,https://open.kattis.com/problems/ada,2290,379,2.3,The Calculus of Ada
4281,bacteria,https://open.kattis.com/problems/bacteria,2291,403,6.4,Bacteria
4282,clumsycardinals,https://open.kattis.com/problems/clumsycardinals,2291,430,5.6,Clumsy Cardinals
4283,egyptianequality,https://open.kattis.com/problems/egyptianequality,2291,416,7.9,Egyptian Equality
4284,amsterdamdistance,https://open.kattis.com/problems/amsterdamdistance,2292,440,2.6,Amsterdam Distance
4285,movingday,https://open.kattis.com/problems/movingday,2292,443,1.9,Moving Day
4286,undetermineddeterminant,https://open.kattis.com/problems/undetermineddeterminant,2292,416,4.4,Undetermined Determinant
4287,adolescentarchitecture2,https://open.kattis.com/problems/adolescentarchitecture2,2293,435,6.6,Adolescent Architecture 2
4288,bendilfaerslur,https://open.kattis.com/problems/bendilfaerslur,2293,394,1.3 - 2.5,Bendilfærslur
4289,musicalchairs,https://open.kattis.com/problems/musicalchairs,2293,443,2.8,Musical Chairs
4290,physicalmusic,https://open.kattis.com/problems/physicalmusic,2293,398,5.4,Physical Music
4291,solnedgang,https://open.kattis.com/problems/solnedgang,2293,457,6.6 - 7.5,Solnedgång
4292,quadres,https://open.kattis.com/problems/quadres,2294,374,4.1,Quadratic Residues
4293,battlesimulation,https://open.kattis.com/problems/battlesimulation,2295,422,2.2,Battle Simulation
4294,radar,https://open.kattis.com/problems/radar,2295,423,7.4,Radar
4295,visual,https://open.kattis.com/problems/visual,2295,404,6.8,Visual Python++
4296,batterup,https://open.kattis.com/problems/batterup,2296,400,1.3,Batter Up
4297,impartialstrings,https://open.kattis.com/problems/impartialstrings,2296,414,8.9,Impartial Strings
4298,trevligvag,https://open.kattis.com/problems/trevligvag,2296,457,2.0 - 6.6,Nice Path
4299,review,https://open.kattis.com/problems/review,2296,386,6.2,Performance Review
4300,gourmeten,https://open.kattis.com/problems/gourmeten,2296,437,1.7 - 1.8,The Gourmet
4301,elevatedrails,https://open.kattis.com/problems/elevatedrails,2297,411,5.8,Elevated Rails
4302,galaxygovernance,https://open.kattis.com/problems/galaxygovernance,2297,414,5.9,Galaxy Governance
4303,traininground2,https://open.kattis.com/problems/traininground2,2297,386,7.3,"Training, Round 2"
4304,grandopening,https://open.kattis.com/problems/grandopening,2298,406,5.7,Grand Opening
4305,oldschooldays,https://open.kattis.com/problems/oldschooldays,2298,457,8.9,Old School Days
4306,teacherevaluation,https://open.kattis.com/problems/teacherevaluation,2298,404,2.8,Teacher Evaluation
4307,scorigami,https://open.kattis.com/problems/scorigami,2299,440,3.9,Scorigami
4308,messages,https://open.kattis.com/problems/messages,2300,392,4.2,Messages from Outer Space
4309,threemachines,https://open.kattis.com/problems/threemachines,2300,447,5.9,Three Machines
4310,aquarium,https://open.kattis.com/problems/aquarium,2301,413,8.2,Aquarium
4311,chesskills,https://open.kattis.com/problems/chesskills,2301,428,7.3,Chess Kills
4312,lamps,https://open.kattis.com/problems/lamps,2301,436,1.3 - 2.7,Lamps
4313,mixtapemanagement,https://open.kattis.com/problems/mixtapemanagement,2301,396,4.4,Mixtape Management
4314,robbersareoftenrobbed,https://open.kattis.com/problems/robbersareoftenrobbed,2301,423,6.7,Robbers are Often Robbed
4315,dronedelivery,https://open.kattis.com/problems/dronedelivery,2302,424,7.5,Drone Delivery
4316,parade,https://open.kattis.com/problems/parade,2302,387,7.2,Keep the Parade Safe
4317,bbbbbb,https://open.kattis.com/problems/bbbbbb,2304,454,5.4,BBBBBB
4318,barktree,https://open.kattis.com/problems/barktree,2304,442,9.1,Barking Up The Wrong Tree
4319,sweetandsmoky,https://open.kattis.com/problems/sweetandsmoky,2304,433,6.9,Sweet and Smoky
4320,tarotshamboast,https://open.kattis.com/problems/tarotshamboast,2304,416,5.9,Tarot Sham Boast
4321,chaoticconstruction,https://open.kattis.com/problems/chaoticconstruction,2305,430,5.7,Chaotic Construction
4322,eenymeeny,https://open.kattis.com/problems/eenymeeny,2305,444,1.8,Eeny Meeny
4323,ceiling,https://open.kattis.com/problems/ceiling,2306,406,2.1,Ceiling Function
4324,eatingeverything,https://open.kattis.com/problems/eatingeverything,2306,424,4.8,Eating Everything Efficiently
4325,perfectdate,https://open.kattis.com/problems/perfectdate,2306,435,7.2,Perfect Date
4326,peaktower,https://open.kattis.com/problems/peaktower,2307,439,7.5,Peak Tower
4327,keepitcool,https://open.kattis.com/problems/keepitcool,2308,460,3.5,Keep it Cool
4328,lawnmower,https://open.kattis.com/problems/lawnmower,2308,451,1.7,Lawn Mower
4329,hack,https://open.kattis.com/problems/hack,2311,412,8.2,Hack Around the Lock
4330,stabletable,https://open.kattis.com/problems/stabletable,2311,398,5.4,Stable Table
4331,bestbuy,https://open.kattis.com/problems/bestbuy,2312,441,7.2,Best Buy
4332,notamused,https://open.kattis.com/problems/notamused,2312,439,2.2,Not Amused
4333,brunhilda,https://open.kattis.com/problems/brunhilda,2313,444,4.5 - 6.6,Brunhilda's Birthday
4334,spiesvsspies,https://open.kattis.com/problems/spiesvsspies,2313,442,4.8,Spies vs. Spies
4335,addormultiply,https://open.kattis.com/problems/addormultiply,2314,456,7.5,Add or Multiply
4336,aflmaelingar,https://open.kattis.com/problems/aflmaelingar,2314,448,3.2 - 5.5,Aflmælingar
4337,branch,https://open.kattis.com/problems/branch,2314,432,4.8,Branch Assignment
4338,forcedchoice,https://open.kattis.com/problems/forcedchoice,2314,431,1.4,Forced Choice
4339,knittingpattern,https://open.kattis.com/problems/knittingpattern,2314,436,3.6,Knitting Pattern
4340,skittles,https://open.kattis.com/problems/skittles,2314,417,3.3,skittles
4341,simplification,https://open.kattis.com/problems/simplification,2315,418,5.4,Polyline Simplification
4342,rankedchoicespoiling,https://open.kattis.com/problems/rankedchoicespoiling,2315,424,8.8,Ranked Choice Spoiling
4343,welldefinedfunctions,https://open.kattis.com/problems/welldefinedfunctions,2315,428,7.7,Well-Defined Functions
4344,budget,https://open.kattis.com/problems/budget,2316,439,5.9,Budget
4345,drivingdilemma,https://open.kattis.com/problems/drivingdilemma,2317,430,1.5,Driving Dilemma
4346,ironman,https://open.kattis.com/problems/ironman,2317,413,5.3,Ironman
4347,garbagetracking,https://open.kattis.com/problems/garbagetracking,2318,444,6.7,Garbage Tracking
4348,majororminor,https://open.kattis.com/problems/majororminor,2320,441,3.7,Major or Minor
4349,pizza,https://open.kattis.com/problems/pizza,2320,416,4.2,Pizza Delivery
4350,radgreining2,https://open.kattis.com/problems/radgreining2,2321,446,4.4 - 7.2,Raðgreining 2
4351,spilahlustun,https://open.kattis.com/problems/spilahlustun,2321,456,6.4,Spilahlustun
4352,thecouncil,https://open.kattis.com/problems/thecouncil,2321,417,4.6,The Council
4353,avoidingtheabyss,https://open.kattis.com/problems/avoidingtheabyss,2322,431,3.5,Avoiding the Abyss
4354,hoppers,https://open.kattis.com/problems/hoppers,2322,439,3.7,Hoppers
4355,hotpotatohard,https://open.kattis.com/problems/hotpotatohard,2323,431,6.4,Hot Potato
4356,programmingteam,https://open.kattis.com/problems/programmingteam,2323,418,6.5,Programming Team
4357,shuffling,https://open.kattis.com/problems/shuffling,2323,415,2.5,Shuffling Along
4358,batteries,https://open.kattis.com/problems/batteries,2324,412,3.8,Exploding Batteries
4359,bestbefore,https://open.kattis.com/problems/bestbefore,2326,427,3.4,Best Before
4360,jumper,https://open.kattis.com/problems/jumper,2326,449,6.8,Jumper
4361,acceptableseatingarrangements,https://open.kattis.com/problems/acceptableseatingarrangements,2327,413,6.7,Acceptable Seating Arrangements
4362,vasaljos,https://open.kattis.com/problems/vasaljos,2327,432,2.7 - 7.6,Electric Torch
4363,myszkowski,https://open.kattis.com/problems/myszkowski,2327,441,4.1,Myszkowski Cipher
4364,neutralground,https://open.kattis.com/problems/neutralground,2327,403,3.2,Neutral Ground
4365,dangerzone,https://open.kattis.com/problems/dangerzone,2328,427,7.0,Danger Zone
4366,dependencyflood,https://open.kattis.com/problems/dependencyflood,2328,417,5.3,Dependency Flood
4367,origami,https://open.kattis.com/problems/origami,2328,434,4.7,Origami
4368,flowers,https://open.kattis.com/problems/flowers,2329,447,5.5,No Trees But Flowers
4369,teamchange,https://open.kattis.com/problems/teamchange,2329,442,6.3,Team Change
4370,arecurringproblem,https://open.kattis.com/problems/arecurringproblem,2331,421,8.8,A Recurring Problem
4371,euphemisms,https://open.kattis.com/problems/euphemisms,2331,410,4.6,Euphemisms-Shmeuphemisms
4372,robotmaze,https://open.kattis.com/problems/robotmaze,2331,417,5.4,Robot in a Maze
4373,hamster,https://open.kattis.com/problems/hamster,2332,428,8.4,Harry the Hamster
4374,mountainpeeker,https://open.kattis.com/problems/mountainpeeker,2332,436,1.4 - 1.8,Mountainpeeker
4375,orphanbackups,https://open.kattis.com/problems/orphanbackups,2334,429,5.7,Orphan Backups
4376,pixelated,https://open.kattis.com/problems/pixelated,2334,419,6.3,Pixelated
4377,tictacstate,https://open.kattis.com/problems/tictacstate,2334,435,2.2,Tic-Tac State
4378,battleofhogwarts,https://open.kattis.com/problems/battleofhogwarts,2335,450,5.3,Battle of Hogwarts
4379,internationalirregularities,https://open.kattis.com/problems/internationalirregularities,2335,407,6.7,International Irregularities
4380,framvindustika,https://open.kattis.com/problems/framvindustika,2336,421,1.7 - 3.2,Framvindustika
4381,substringswitcheroo,https://open.kattis.com/problems/substringswitcheroo,2336,407,5.1,Substring Switcheroo
4382,relocation,https://open.kattis.com/problems/relocation,2338,432,1.5,Relocation
4383,alienclownmagnets,https://open.kattis.com/problems/alienclownmagnets,2339,434,6.8,Alien Clown Magnets
4384,burrowswheeler,https://open.kattis.com/problems/burrowswheeler,2339,355,5.1,Burrows-Wheeler
4385,epigdanceoff,https://open.kattis.com/problems/epigdanceoff,2339,415,1.6,EpigDanceOff
4386,pokemon,https://open.kattis.com/problems/pokemon,2339,448,6.6,Pokémon Ice Maze
4387,darts,https://open.kattis.com/problems/darts,2340,440,8.3,Darts
4388,fikaoptimization,https://open.kattis.com/problems/fikaoptimization,2340,452,3.6 - 8.0,Fika Optimization
4389,greatswercporto,https://open.kattis.com/problems/greatswercporto,2340,433,3.8,GREAT + SWERC = PORTO
4390,findpoly,https://open.kattis.com/problems/findpoly,2341,449,2.7,Find Poly
4391,ispmerger,https://open.kattis.com/problems/ispmerger,2341,440,7.8,ISP Merger
4392,hammertime,https://open.kattis.com/problems/hammertime,2343,458,7.0,Hammer Time
4393,incaseofinvasion,https://open.kattis.com/problems/incaseofinvasion,2343,402,6.1,"In Case of an Invasion, Please..."
4394,pilustig,https://open.kattis.com/problems/pilustig,2344,452,1.9 - 3.0,Darts Scoring
4395,dinner,https://open.kattis.com/problems/dinner,2344,445,8.6,Dinner
4396,mapcolouring,https://open.kattis.com/problems/mapcolouring,2344,441,3.9,Map Colouring
4397,slotmachine,https://open.kattis.com/problems/slotmachine,2344,440,4.4,Slot Machine
4398,easyascab,https://open.kattis.com/problems/easyascab,2345,435,7.5,As Easy as CAB
4399,broadband,https://open.kattis.com/problems/broadband,2345,421,5.7,B Road Band
4400,fractaltree,https://open.kattis.com/problems/fractaltree,2345,457,7.9,Fractal Tree
4401,magicfish,https://open.kattis.com/problems/magicfish,2345,457,8.7,Magic Fish
4402,gallivantingglades,https://open.kattis.com/problems/gallivantingglades,2347,429,5.7,Gallivanting Glades
4403,lafhraeddir,https://open.kattis.com/problems/lafhraeddir,2347,433,5.4,Lafhræddir Læknar
4404,slalom,https://open.kattis.com/problems/slalom,2347,425,7.1,Slalom
4405,svm,https://open.kattis.com/problems/svm,2347,448,3.3,Support Vector Machine
4406,ragingriver,https://open.kattis.com/problems/ragingriver,2348,437,6.0,Raging River
4407,thirstycow,https://open.kattis.com/problems/thirstycow,2348,454,1.8 - 1.9,Thirsty Cow
4408,prolongedpassword,https://open.kattis.com/problems/prolongedpassword,2349,451,7.6,Prolonged Password
4409,sannvirdi,https://open.kattis.com/problems/sannvirdi,2350,435,1.3 - 2.3,Sannvirði
4410,snoproblem,https://open.kattis.com/problems/snoproblem,2351,412,8.0,'S No Problem
4411,cookbookcomposition,https://open.kattis.com/problems/cookbookcomposition,2351,421,4.8,Cookbook Composition
4412,keylogger,https://open.kattis.com/problems/keylogger,2351,412,1.3 - 2.4,Keylogger
4413,breakingbars,https://open.kattis.com/problems/breakingbars,2352,444,8.7,Breaking Bars
4414,pobudget,https://open.kattis.com/problems/pobudget,2353,414,1.2 - 1.3,Programmeringsolympiaden's Budget
4415,jatten,https://open.kattis.com/problems/jatten,2354,456,1.4 - 6.5,The Giant
4416,theodortrollkarlen,https://open.kattis.com/problems/theodortrollkarlen,2354,459,3.5 - 6.2,Theodor the Wizard
4417,bulletinboard,https://open.kattis.com/problems/bulletinboard,2355,444,3.8,Bulletin Board
4418,kenken,https://open.kattis.com/problems/kenken,2355,445,8.3,KenKen You Do It?
4419,andrewant,https://open.kattis.com/problems/andrewant,2356,451,4.6,Andrew the Ant
4420,babel,https://open.kattis.com/problems/babel,2356,425,3.5,Babel
4421,maze,https://open.kattis.com/problems/maze,2356,418,6.3,Maze Reduction
4422,watersort,https://open.kattis.com/problems/watersort,2356,516,7.1,Water Sort
4423,problemclassification,https://open.kattis.com/problems/problemclassification,2357,413,2.6,Problem Classification
4424,travellingcaterpillar,https://open.kattis.com/problems/travellingcaterpillar,2357,453,3.3,Travelling Caterpillar
4425,alienmicrowave,https://open.kattis.com/problems/alienmicrowave,2358,443,6.8,Alien Microwave
4426,captainobvious,https://open.kattis.com/problems/captainobvious,2358,431,5.4,Captain Obvious and the Rabbit-Man
4427,holeinone,https://open.kattis.com/problems/holeinone,2358,451,8.0,Hole in One
4428,overlappingmaps,https://open.kattis.com/problems/overlappingmaps,2358,465,4.2,Overlapping Maps
4429,museumvisit,https://open.kattis.com/problems/museumvisit,2359,407,5.4,Museum Visit
4430,toads,https://open.kattis.com/problems/toads,2359,444,8.0,Toads
4431,aa,https://open.kattis.com/problems/aa,2360,440,5.2 - 7.3,Aa
4432,cairocorridor,https://open.kattis.com/problems/cairocorridor,2360,421,8.1,Cairo Corridor
4433,primetime,https://open.kattis.com/problems/primetime,2360,433,6.5,Prime Time
4434,roundedwork,https://open.kattis.com/problems/roundedwork,2360,430,5.3,Rounded Work
4435,compression2,https://open.kattis.com/problems/compression2,2361,451,3.8,Compression
4436,accomplices,https://open.kattis.com/problems/accomplices,2363,434,2.9,Accomplices
4437,dalarna2,https://open.kattis.com/problems/dalarna2,2363,448,3.5 - 8.0,Dalarna
4438,indexcase,https://open.kattis.com/problems/indexcase,2363,436,5.6,Index Case
4439,vending,https://open.kattis.com/problems/vending,2363,451,8.1,Vending Machine
4440,deildajofnudur,https://open.kattis.com/problems/deildajofnudur,2364,394,2.0,Deildajöfnuður
4441,zamboni,https://open.kattis.com/problems/zamboni,2364,487,7.4,Rainbow Zamboni
4442,silueta,https://open.kattis.com/problems/silueta,2364,410,5.4,Silueta
4443,kingofthehill,https://open.kattis.com/problems/kingofthehill,2365,446,6.9,King of the Hill
4444,obdcodes,https://open.kattis.com/problems/obdcodes,2365,426,4.5,OBD Codes
4445,tourists,https://open.kattis.com/problems/tourists,2365,426,3.8,Tourists
4446,herrings,https://open.kattis.com/problems/herrings,2366,439,5.2,Feeding the Herrings
4447,tricktreat,https://open.kattis.com/problems/tricktreat,2366,436,3.3,Trick or Treat
4448,twentyfour,https://open.kattis.com/problems/twentyfour,2366,442,6.1,"Twenty Four, Again"
4449,alternatingalgorithm,https://open.kattis.com/problems/alternatingalgorithm,2368,428,8.9,Alternating Algorithm
4450,buffonsneedle,https://open.kattis.com/problems/buffonsneedle,2368,429,3.8,Buffon's Needle
4451,bamboozledboardwalk,https://open.kattis.com/problems/bamboozledboardwalk,2369,416,7.7,Bamboozled Boardwalk
4452,drafttime,https://open.kattis.com/problems/drafttime,2369,457,4.1,Draft Time
4453,wrappingtrees,https://open.kattis.com/problems/wrappingtrees,2369,411,7.3,Wrapping Trees
4454,bowserspipes,https://open.kattis.com/problems/bowserspipes,2370,458,5.5,Bowser's Pipes
4455,encryption,https://open.kattis.com/problems/encryption,2370,443,2.0 - 3.0,Encryption
4456,help,https://open.kattis.com/problems/help,2370,432,6.1,Government Help
4457,doubleagentconference,https://open.kattis.com/problems/doubleagentconference,2371,404,6.0,Double Agent Conference
4458,paths,https://open.kattis.com/problems/paths,2371,487,1.3 - 4.2,Paths
4459,premierleague,https://open.kattis.com/problems/premierleague,2371,437,4.1,Premier League
4460,jetpack,https://open.kattis.com/problems/jetpack,2373,455,4.8,Jetpack
4461,sendmoremoney,https://open.kattis.com/problems/sendmoremoney,2373,441,6.2,Send More Money
4462,shoppingplan,https://open.kattis.com/problems/shoppingplan,2373,440,8.2,Shopping Plan
4463,justforsidekicks,https://open.kattis.com/problems/justforsidekicks,2374,489,2.7,Just for Sidekicks
4464,naturereserve,https://open.kattis.com/problems/naturereserve,2374,388,3.2,Nature Reserve
4465,gasstation,https://open.kattis.com/problems/gasstation,2377,488,5.4,Gas Station
4466,arcade2,https://open.kattis.com/problems/arcade2,2379,442,6.1,Amusement Arcade
4467,dancecircle,https://open.kattis.com/problems/dancecircle,2379,445,6.4,Dance Circle
4468,distributinglevels,https://open.kattis.com/problems/distributinglevels,2379,454,6.0,Distributing Levels
4469,bling,https://open.kattis.com/problems/bling,2380,447,9.5,Bling
4470,template,https://open.kattis.com/problems/template,2380,419,5.3 - 7.2,Template
4471,hardcorehangman,https://open.kattis.com/problems/hardcorehangman,2382,450,4.1,Hardcore Hangman
4472,fargningsspelet,https://open.kattis.com/problems/fargningsspelet,2382,478,4.0 - 4.9,The Coloring Game
4473,appledelivery,https://open.kattis.com/problems/appledelivery,2383,439,4.4 - 7.6,Apple Delivery
4474,balancedcut,https://open.kattis.com/problems/balancedcut,2383,475,9.2,Balanced Cut
4475,jumpingspider,https://open.kattis.com/problems/jumpingspider,2383,441,5.1,Jumping Spiders
4476,krotating,https://open.kattis.com/problems/krotating,2383,465,7.4,K-Rotating
4477,water,https://open.kattis.com/problems/water,2383,446,4.1,Water
4478,alienmath,https://open.kattis.com/problems/alienmath,2384,440,2.0,Alien Math
4479,crackingrsa,https://open.kattis.com/problems/crackingrsa,2384,465,1.8,Cracking RSA
4480,gauntletoffire,https://open.kattis.com/problems/gauntletoffire,2384,444,7.9,Gauntlet of Fire
4481,lettasta,https://open.kattis.com/problems/lettasta,2384,436,1.2 - 1.4,Léttasta verkefnið?
4482,droppingball,https://open.kattis.com/problems/droppingball,2385,469,7.2,Dropping Ball
4483,tombraider,https://open.kattis.com/problems/tombraider,2385,436,6.7,Tomb Raider
4484,snertugras,https://open.kattis.com/problems/snertugras,2385,444,1.5,Touch Grass
4485,catalansquare,https://open.kattis.com/problems/catalansquare,2386,422,3.1,Catalan Square
